,Название сети,Номер магазина в сети,Полный адрес,lat,long,gps
502,Пятерочка,204,"420095, Республика Татарстан, г.Казань, Шамиля Усманова ул, 27",55.83045999791028,49.06718995844349,"[55.83045999791028, 49.06718995844349]"
503,Пятерочка,205,"420097, Республика Татарстан, г.Казань, Достоевского ул, 73",55.78788001359808,49.15596998723035,"[55.78788001359808, 49.15596998723035]"
504,Пятерочка,206,"420097, Республика Татарстан, г.Казань, Достоевского ул., 81",55.78745999642996,49.15964997800052,"[55.78745999642996, 49.15964997800052]"
505,Пятерочка,207,"420097, Республика Татарстан, г.Казань, Рабочей Молодежи ул., 11",55.78174999252974,49.1537799635687,"[55.78174999252974, 49.1537799635687]"
506,Пятерочка,208,"420097, Республика Татарстан, г.Казань, Центральная ул, 1Б",55.77712950963092,49.1528478208416,"[55.77712950963092, 49.1528478208416]"
507,Пятерочка,209,"420098, Республика Татарстан, г.Казань, Песочная ул, 3",55.88163998251858,49.09008998847105,"[55.88163998251858, 49.09008998847105]"
508,Пятерочка,210,"420098, Республика Татарстан, г.Казань, Петра Баранова ул, 27",55.8750500045135,49.09142002886693,"[55.8750500045135, 49.09142002886693]"
509,Пятерочка,211,"420098, Республика Татарстан, г.Казань, Победы пр-кт, 139, корп.3",55.77847283829033,49.21545305185945,"[55.77847283829033, 49.21545305185945]"
510,Пятерочка,212,"420098, Республика Татарстан, г.Казань, Шоссейная(Борисоглебское) ул, 18А",55.87848697544467,49.156007868716,"[55.87848697544467, 49.156007868716]"
511,Пятерочка,213,"420099, Республика Татарстан, г.Казань, Калинина ул, 1",55.90032540528181,49.13279071798172,"[55.90032540528181, 49.13279071798172]"
512,Пятерочка,214,"420100, Республика Татарстан, г.Казань, Академика Глушко ул, 16Б",55.7841999809184,49.23455996868879,"[55.7841999809184, 49.23455996868879]"
513,Пятерочка,215,"420100, Республика Татарстан, г.Казань, Академика Глушко ул., 35",55.78796999332866,49.22919001860041,"[55.78796999332866, 49.22919001860041]"
514,Пятерочка,216,"420100, Республика Татарстан, г.Казань, Академика Глушко ул., 8",55.78033998877757,49.23713002784044,"[55.78033998877757, 49.23713002784044]"
515,Пятерочка,217,"420100, Республика Татарстан, г.Казань, Академика Глушко ул., 9Б",55.78184998863463,49.23442996537054,"[55.78184998863463, 49.23442996537054]"
516,Пятерочка,218,"420100, Республика Татарстан, г.Казань, Академика Сахарова ул., 19",55.78072999873231,49.22735999768011,"[55.78072999873231, 49.22735999768011]"
517,Пятерочка,219,"420100, Республика Татарстан, г.Казань, Закиева ул, зд.15А",55.77620724373347,49.228709384765,"[55.77620724373347, 49.228709384765]"
518,Пятерочка,220,"420100, Республика Татарстан, г.Казань, Закиева ул., 3, А",55.77669997968556,49.22254995872385,"[55.77669997968556, 49.22254995872385]"
519,Пятерочка,221,"420100, Республика Татарстан, г.Казань, Победы пр-кт, 144А",55.77981000103978,49.22105001715062,"[55.77981000103978, 49.22105001715062]"
520,Пятерочка,222,"420100, Республика Татарстан, г.Казань, Рыбная ул, зд.2А",55.78202548951676,49.24188500268199,"[55.78202548951676, 49.24188500268199]"
521,Пятерочка,223,"420100, Республика Татарстан, г.Казань, Хайдара Бигичева ул, 3",55.7832599923868,49.22213002537475,"[55.7832599923868, 49.22213002537475]"
522,Пятерочка,224,"420101, Республика Татарстан, г.Казань, 4-я Калининградская ул, 18",55.75002997915726,49.18346003125583,"[55.75002997915726, 49.18346003125583]"
523,Пятерочка,225,"420101, Республика Татарстан, г.Казань, Братьев Касимовых ул, 22/7",55.75612999301222,49.19060996230255,"[55.75612999301222, 49.19060996230255]"
524,Пятерочка,226,"420101, Республика Татарстан, г.Казань, Гарифьянова ул, 4",55.75067999574853,49.19430001135649,"[55.75067999574853, 49.19430001135649]"
525,Пятерочка,227,"420101, Республика Татарстан, г.Казань, Камая профессора ул., 1",55.75105998932898,49.18415002952523,"[55.75105998932898, 49.18415002952523]"
526,Пятерочка,228,"420101, Республика Татарстан, г.Казань, Мавлютова ул., 24",55.75351000000006,49.18726000000004,"[55.75351000000006, 49.18726000000004]"
527,Пятерочка,229,"420101, Республика Татарстан, г.Казань, Мавлютова ул., 29",55.75351000000006,49.18726000000004,"[55.75351000000006, 49.18726000000004]"
528,Пятерочка,230,"420101, Республика Татарстан, г.Казань, Профессора Камая ул., 8А",55.75044999632539,49.18459997008767,"[55.75044999632539, 49.18459997008767]"
529,Пятерочка,231,"420102, Республика Татарстан, г.Казань, Галимджана Баруди ул, 3, п.1100",55.81898001759265,49.06382001427181,"[55.81898001759265, 49.06382001427181]"
530,Пятерочка,232,"420102, Республика Татарстан, г.Казань, Галимджана Баруди ул., 20",55.82331999941883,49.06956002538539,"[55.82331999941883, 49.06956002538539]"
531,Пятерочка,233,"420102, Республика Татарстан, г.Казань, Серова ул, 48, к.2",55.82300002026511,49.07505000432724,"[55.82300002026511, 49.07505000432724]"
532,Пятерочка,234,"420103, Республика Татарстан, г.Казань, Фатыха Амирхана пр-кт, 49",55.83282000656837,49.13256997667838,"[55.83282000656837, 49.13256997667838]"
533,Пятерочка,235,"420103, Республика Татарстан, г.Казань, Ямашева пр-кт, 54, к.2",55.82737229558177,49.12544390552993,"[55.82737229558177, 49.12544390552993]"
534,Пятерочка,236,"420104, Республика Татарстан, г.Казань, Рихарда Зорге ул, 48",55.75455000426368,49.19956996534,"[55.75455000426368, 49.19956996534]"
535,Пятерочка,237,"420104, Республика Татарстан, г.Казань, Рихарда Зорге ул., 32",55.75446999899785,49.19485003184286,"[55.75446999899785, 49.19485003184286]"
536,Пятерочка,238,"420104, Республика Татарстан, г.Казань, Родины ул, зд.33Е",55.75943728784807,49.19449501633387,"[55.75943728784807, 49.19449501633387]"
537,Пятерочка,239,"420105, Республика Татарстан, г.Казань, Аметьевская ул, 72",55.76901000261725,49.15931998247248,"[55.76901000261725, 49.15931998247248]"
538,Пятерочка,240,"420105, Республика Татарстан, г.Казань, Аметьевская ул., 24",55.7732299974995,49.15331996472241,"[55.7732299974995, 49.15331996472241]"
539,Пятерочка,241,"420106, Республика Татарстан, г.Казань, Арсланова ул, 6",55.86582002037477,48.88299998309603,"[55.86582002037477, 48.88299998309603]"
540,Пятерочка,242,"420106, Республика Татарстан, г.Казань, Виктора Сажинова ул, 7/11, п.1004",55.86610001785033,48.87452001165343,"[55.86610001785033, 48.87452001165343]"
541,Пятерочка,243,"420107, Республика Татарстан, г.Казань, Хади Такташа ул., 77",55.77485000983572,49.13025003351748,"[55.77485000983572, 49.13025003351748]"
542,Пятерочка,244,"420107, Республика Татарстан, г.Казань, ул. Петербургская, 9",55.78537998524746,49.12645001389387,"[55.78537998524746, 49.12645001389387]"
543,Пятерочка,245,"420108, Республика Татарстан, г.Казань, Магистральная ул., 4",55.7565000121279,49.10448003984266,"[55.7565000121279, 49.10448003984266]"
544,Пятерочка,246,"420108, Республика Татарстан, г.Казань, Мазита Гафури ул, 9, 1",55.76986001141827,49.10413001156604,"[55.76986001141827, 49.10413001156604]"
545,Пятерочка,247,"420108, Республика Татарстан, г.Казань, Портовая ул, 19",55.77099001769488,49.09572002901496,"[55.77099001769488, 49.09572002901496]"
546,Пятерочка,248,"420110, Республика Татарстан, г.Казань, Братьев Касимовых ул, 38",55.75620999827805,49.19992996808139,"[55.75620999827805, 49.19992996808139]"
547,Пятерочка,249,"420110, Республика Татарстан, г.Казань, Братьев Касимовых ул, 62",55.75671999517675,49.20811003502837,"[55.75671999517675, 49.20811003502837]"
548,Пятерочка,250,"420110, Республика Татарстан, г.Казань, Победы пр-кт, 43",55.75502001948422,49.21511001382726,"[55.75502001948422, 49.21511001382726]"
549,Пятерочка,251,"420110, Республика Татарстан, г.Казань, Рихарда Зорге ул., 47",55.75287001941021,49.20516999867056,"[55.75287001941021, 49.20516999867056]"
550,Пятерочка,252,"420110, Республика Татарстан, г.Казань, Рихарда Зорге ул., 67",55.74900001089509,49.21209001411316,"[55.74900001089509, 49.21209001411316]"
551,Пятерочка,253,"420110, Республика Татарстан, г.Казань, пр. Победы, 33",55.7522599844971,49.21049996708078,"[55.7522599844971, 49.21049996708078]"
552,Пятерочка,254,"420110, г.Казань, Сафиуллина ул, 16",55.75143998290946,49.22112000604213,"[55.75143998290946, 49.22112000604213]"
553,Пятерочка,255,"420111, Республика Татарстан, г.Казань, Бехтерева ул, 9А",55.79888564297314,49.11949828392632,"[55.79888564297314, 49.11949828392632]"
554,Пятерочка,256,"420111, Республика Татарстан, г.Казань, Островского ул, 31",55.78783001554564,49.11759000696131,"[55.78783001554564, 49.11759000696131]"
555,Пятерочка,257,"420111, Республика Татарстан, г.Казань, Пугачева ул, 45, пом.1101",55.80074000000008,49.07005000000004,"[55.80074000000008, 49.07005000000004]"
556,Пятерочка,258,"420111, Республика Татарстан, г.Казань, Пушкина ул., 19",55.78937999708083,49.12373997695917,"[55.78937999708083, 49.12373997695917]"
557,Пятерочка,259,"420111, Республика Татарстан, г.Казань, Саид-Галиева ул., 6",55.79146000826333,49.09959003753011,"[55.79146000826333, 49.09959003753011]"
558,Пятерочка,260,"420124, Республика Татарстан, г.Казань, Абдуллы Бичурина ул., 11",55.82093999992168,49.12612999283064,"[55.82093999992168, 49.12612999283064]"
559,Пятерочка,261,"420124, Республика Татарстан, г.Казань, Абсалямова ул, 22",55.82028998333044,49.11052003927088,"[55.82028998333044, 49.11052003927088]"
560,Пятерочка,262,"420124, Республика Татарстан, г.Казань, Дежнева ул., 2, к.1",55.81635761338264,49.08096395659471,"[55.81635761338264, 49.08096395659471]"
561,Пятерочка,263,"420124, Республика Татарстан, г.Казань, Мусина ул., 29, Б",55.82514000396483,49.120110026151,"[55.82514000396483, 49.120110026151]"
562,Пятерочка,264,"420124, Республика Татарстан, г.Казань, Четаева ул, 42А",55.82328999220547,49.12350000307126,"[55.82328999220547, 49.12350000307126]"
563,Пятерочка,265,"420124, Республика Татарстан, г.Казань, Четаева ул, 43А",55.82367728666846,49.11466755356685,"[55.82367728666846, 49.11466755356685]"
564,Пятерочка,266,"420124, Республика Татарстан, г.Казань, Четаева ул, 58Г",55.82357270840919,49.11378201319288,"[55.82357270840919, 49.11378201319288]"
565,Пятерочка,267,"420124, Республика Татарстан, г.Казань, Чистопольская ул, 26/5",55.81842999710628,49.1150900205202,"[55.81842999710628, 49.1150900205202]"
566,Пятерочка,268,"420124, Республика Татарстан, г.Казань, Чистопольская ул., 19, А",55.8198899989109,49.11483998834848,"[55.8198899989109, 49.11483998834848]"
567,Пятерочка,269,"420124, Республика Татарстан, г.Казань, Чистопольская ул., 38",55.8187700090086,49.12202001042758,"[55.8187700090086, 49.12202001042758]"
568,Пятерочка,270,"420126, Республика Татарстан, г.Казань, Адоратского ул, 5А",55.82474001954532,49.14516998880782,"[55.82474001954532, 49.14516998880782]"
569,Пятерочка,271,"420126, Республика Татарстан, г.Казань, Фатыха Амирхана ул, 2",55.82799001868256,49.13558000192771,"[55.82799001868256, 49.13558000192771]"
570,Пятерочка,272,"420126, Республика Татарстан, г.Казань, Фатыха Амирхана ул, 21",55.82474001954532,49.13190998562234,"[55.82474001954532, 49.13190998562234]"
571,Пятерочка,273,"420126, Республика Татарстан, г.Казань, Ямашева пр-кт, 69",55.82476001038438,49.13532996975599,"[55.82476001038438, 49.13532996975599]"
572,Пятерочка,274,"420126, Республика Татарстан, г.Казань, Ямашева ул., 82",55.82755998514014,49.14558003151117,"[55.82755998514014, 49.14558003151117]"
573,Пятерочка,275,"420126, Республика Татарстан, г.Казань, пр. Хусаина Ямашева, 51, Б",55.82848365951936,49.15489421299279,"[55.82848365951936, 49.15489421299279]"
574,Пятерочка,276,"420127, Республика Татарстан, г.Казань, 2-я Ленинградская ул, 4",55.85950999793573,49.08640002323614,"[55.85950999793573, 49.08640002323614]"
575,Пятерочка,277,"420127, Республика Татарстан, г.Казань, Академика Павлова ул., 6, А",55.8640299811326,49.10420997492233,"[55.8640299811326, 49.10420997492233]"
576,Пятерочка,278,"420127, Республика Татарстан, г.Казань, Дементьева ул., 22",55.85873001993573,49.10272998227865,"[55.85873001993573, 49.10272998227865]"
577,Пятерочка,279,"420127, Республика Татарстан, г.Казань, Копылова ул., 5, 1",55.85376001235738,49.08359996466135,"[55.85376001235738, 49.08359996466135]"
578,Пятерочка,280,"420127, Республика Татарстан, г.Казань, Максимова ул, 20A",55.86126884435517,49.09159492000758,"[55.86126884435517, 49.09159492000758]"
579,Пятерочка,281,"420127, Республика Татарстан, г.Казань, Максимова ул, 5",55.86059998062467,49.09307998097179,"[55.86059998062467, 49.09307998097179]"
580,Пятерочка,282,"420127, Республика Татарстан, г.Казань, Максимова ул., 1",55.85975998819794,49.09825999713422,"[55.85975998819794, 49.09825999713422]"
581,Пятерочка,283,"420127, Республика Татарстан, г.Казань, Побежимова ул, 42",55.86042999562827,49.07764001240844,"[55.86042999562827, 49.07764001240844]"
582,Пятерочка,284,"420127, Республика Татарстан, г.Казань, Чапаева ул, 6",55.86129002080358,49.0810399637935,"[55.86129002080358, 49.0810399637935]"
583,Пятерочка,285,"420129,  Республика Татарстан,  г.Казань, Ледяная ул, 47",55.75491998146984,49.28676003091351,"[55.75491998146984, 49.28676003091351]"
584,Пятерочка,286,"420129, Республика Татарстан, г.Казань, Комиссара Габишева ул, 38",55.75558998890017,49.2419300085129,"[55.75558998890017, 49.2419300085129]"
585,Пятерочка,287,"420129, Республика Татарстан, г.Казань, Кул Гали ул, 32",55.75008001911922,49.24449998384551,"[55.75008001911922, 49.24449998384551]"
586,Пятерочка,288,"420129, Республика Татарстан, г.Казань, Лиственная ул, 23А",55.74547001428226,49.26271997823505,"[55.74547001428226, 49.26271997823505]"
587,Пятерочка,289,"420132, Республика Татарстан, г.Казань, Адоратского, 29",55.83848998688092,49.14604003035745,"[55.83848998688092, 49.14604003035745]"
588,Пятерочка,290,"420132, Республика Татарстан, г.Казань, Маршала Чуйкова ул, 49А",55.83712000671639,49.13778000005416,"[55.83712000671639, 49.13778000005416]"
589,Пятерочка,291,"420132, Республика Татарстан, г.Казань, Фатыха Амирхана ул, 30, п.600",55.84045998558423,49.13509997033285,"[55.84045998558423, 49.13509997033285]"
590,Пятерочка,292,"420132, Республика Татарстан, г.Казань, Фатыха Амирхана ул, 36",55.84188000571069,49.13475002587529,"[55.84188000571069, 49.13475002587529]"
591,Пятерочка,293,"420133, Республика Татарстан, г.Казань, Академика Лаврентьева ул",55.83221077510564,49.15267240222951,"[55.83221077510564, 49.15267240222951]"
592,Пятерочка,294,"420133, Республика Татарстан, г.Казань, Гаврилова ул, 10/12",55.83126998312366,49.15888001637481,"[55.83126998312366, 49.15888001637481]"
593,Пятерочка,295,"420133, Республика Татарстан, г.Казань, Лаврентьева ул., 11",55.83344999041103,49.1519399681836,"[55.83344999041103, 49.1519399681836]"
594,Пятерочка,296,"420133, Республика Татарстан, г.Казань, Ямашева пр-кт, 100, Г",55.8275899923535,49.15432998405507,"[55.8275899923535, 49.15432998405507]"
595,Пятерочка,297,"420133, Республика Татарстан, г.Казань, пр. Хусаина Ямашева, 92, А",55.82733728336313,49.15479803129464,"[55.82733728336313, 49.15479803129464]"
596,Пятерочка,298,"420136, Республика Татарстан, г.Казань, Амирхана пр-т, 85А",55.81094726710194,49.13352324096798,"[55.81094726710194, 49.13352324096798]"
597,Пятерочка,299,"420136, Республика Татарстан, г.Казань, Маршала Чуйкова ул, 25",55.83687001645418,49.12238998763374,"[55.83687001645418, 49.12238998763374]"
598,Пятерочка,300,"420136, Республика Татарстан, г.Казань, Чуйкова ул, 33Б",55.83750000029687,49.12806998432058,"[55.83750000029687, 49.12806998432058]"
599,Пятерочка,301,"420137, Республика Татарстан, г.Казань, Адоратского ул, 36Г",55.83890270640291,49.14750203044259,"[55.83890270640291, 49.14750203044259]"
600,Пятерочка,302,"420137, Республика Татарстан, г.Казань, Адоратского ул., 32А",55.83868997909067,49.14894000121808,"[55.83868997909067, 49.14894000121808]"
601,Пятерочка,303,"420137, Республика Татарстан, г.Казань, Гаврилова ул., 30А",55.83764001998941,49.15802003310901,"[55.83764001998941, 49.15802003310901]"
602,Пятерочка,304,"420137, Республика Татарстан, г.Казань, Гаврилова ул., 40, А",55.83866998825161,49.15652998218152,"[55.83866998825161, 49.15652998218152]"
603,Пятерочка,305,"420138, Республика Татарстан, г.Казань, Гарифьянова ул., 28А",55.75076000101433,49.19733996000016,"[55.75076000101433, 49.19733996000016]"
604,Пятерочка,306,"420138, Республика Татарстан, г.Казань, Дубравная ул, 57",55.73871998383603,49.20106999073226,"[55.73871998383603, 49.20106999073226]"
605,Пятерочка,307,"420138, Республика Татарстан, г.Казань, Дубравная ул., 14А",55.73717000230084,49.20710001569572,"[55.73717000230084, 49.20710001569572]"
606,Пятерочка,308,"420138, Республика Татарстан, г.Казань, Победы пр-кт, 18Б",55.74099001276352,49.19450997803105,"[55.74099001276352, 49.19450997803105]"
607,Пятерочка,309,"420138, Республика Татарстан, г.Казань, Победы пр-кт, 24А",55.74272903883494,49.19700490554195,"[55.74272903883494, 49.19700490554195]"
608,Пятерочка,310,"420138, Республика Татарстан, г.Казань, Победы пр-т, 19",55.74847999762207,49.20342002492558,"[55.74847999762207, 49.20342002492558]"
609,Пятерочка,311,"420138, Республика Татарстан, г.Казань, Рихарда Зорге ул, 66, п.1000",55.74806999682824,49.21049996708078,"[55.74806999682824, 49.21049996708078]"
610,Пятерочка,312,"420138, Республика Татарстан, г.Казань, Сыртлановой ул., 8",55.74760999798198,49.19636003169992,"[55.74760999798198, 49.19636003169992]"
611,Пятерочка,313,"420138, Республика Татарстан, г.Казань, Ю. Фучика ул., 53, А",55.72980000000007,49.19679000000008,"[55.72980000000007, 49.19679000000008]"
612,Пятерочка,314,"420138, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 83",55.74325999978151,49.20884001497592,"[55.74325999978151, 49.20884001497592]"
613,Пятерочка,315,"420138, Республика Татарстан, г.Казань, Юлиуса Фучика ул., 14В",55.74150998412702,49.20608002189829,"[55.74150998412702, 49.20608002189829]"
614,Пятерочка,316,"420139, Республика Татарстан, г.Казань, Дубравная ул, 1/104",55.74088000028436,49.22266998757732,"[55.74088000028436, 49.22266998757732]"
615,Пятерочка,317,"420139, Республика Татарстан, г.Казань, Дубравная ул, зд.7А",55.73950541976792,49.21947080233334,"[55.73950541976792, 49.21947080233334]"
616,Пятерочка,318,"420139, Республика Татарстан, г.Казань, Рихарда Зорге ул, 121",55.74194999213421,49.22397999522462,"[55.74194999213421, 49.22397999522462]"
617,Пятерочка,319,"420139, Республика Татарстан, г.Казань, Рихарда Зорге ул., 82",55.74580000981027,49.21451003719798,"[55.74580000981027, 49.21451003719798]"
618,Пятерочка,320,"420139, Республика Татарстан, г.Казань, Рихарда Зорге ул., 88",55.74427001911414,49.21715997588689,"[55.74427001911414, 49.21715997588689]"
619,Пятерочка,321,"420139, Республика Татарстан, г.Казань, Сафиуллина ул, 48А",55.74637088034602,49.2306560639492,"[55.74637088034602, 49.2306560639492]"
620,Пятерочка,322,"420139, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 27А",55.743235183606,49.21234555422111,"[55.743235183606, 49.21234555422111]"
621,Пятерочка,323,"420140, Республика Татарстан, г.Казань, Академика Завойского ул, 13",55.75852000888369,49.23851002437925,"[55.75852000888369, 49.23851002437925]"
622,Пятерочка,324,"420140, Республика Татарстан, г.Казань, Ломжинская ул., 24, Б",55.76638001285789,49.23047001903433,"[55.76638001285789, 49.23047001903433]"
623,Пятерочка,325,"420140, Республика Татарстан, г.Казань, Минская ул., 73",55.77081999078897,49.24445002770258,"[55.77081999078897, 49.24445002770258]"
624,Пятерочка,326,"420140, Республика Татарстан, г.Казань, Ноксинский Спуск ул, 24А",55.76917661795433,49.24218794583435,"[55.76917661795433, 49.24218794583435]"
625,Пятерочка,327,"420140, Республика Татарстан, г.Казань, Ноксинский Спуск ул, 3",55.76748001192112,49.23429996205229,"[55.76748001192112, 49.23429996205229]"
626,Пятерочка,328,"420140, Республика Татарстан, г.Казань, Ноксинский пер, 2А",55.76640000369699,49.24793002626296,"[55.76640000369699, 49.24793002626296]"
627,Пятерочка,329,"420140, Республика Татарстан, г.Казань, Победы пр-кт, 116",55.77093000326815,49.22168000099327,"[55.77093000326815, 49.22168000099327]"
628,Пятерочка,330,"420140, Республика Татарстан, г.Казань, Победы пр-кт, 78",55.76259998407335,49.22053997834237,"[55.76259998407335, 49.22053997834237]"
629,Пятерочка,331,"420140, Республика Татарстан, г.Казань, Победы пр-кт, 90А",55.76622347394134,49.22023178699535,"[55.76622347394134, 49.22023178699535]"
630,Пятерочка,332,"420140, Республика Татарстан, г.Казань, Центральная (Вознесенское) ул, 39",55.74399999610335,49.27141997463602,"[55.74399999610335, 49.27141997463602]"
631,Пятерочка,333,"420140, Республика Татарстан, г.Казань, Чишмяле ул, зд.17Б",55.76244799987396,49.22705940473833,"[55.76244799987396, 49.22705940473833]"
632,Пятерочка,334,"420140, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 110А",55.76351433052783,49.23155186908144,"[55.76351433052783, 49.23155186908144]"
633,Пятерочка,335,"420140, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 123А",55.7645499919376,49.22896001917726,"[55.7645499919376, 49.22896001917726]"
634,Пятерочка,336,"420140, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 141Б",55.76948001783782,49.23083999624049,"[55.76948001783782, 49.23083999624049]"
635,Пятерочка,337,"420140, Республика Татарстан, г.Казань, Юлиуса Фучика ул., 92А",55.76633001480548,49.23263003548263,"[55.76633001480548, 49.23263003548263]"
636,Пятерочка,338,"420141, Республика Татарстан, г.Казань, Академика Завойского ул, 21Б",55.75862997945333,49.24262998124706,"[55.75862997945333, 49.24262998124706]"
637,Пятерочка,339,"420141, Республика Татарстан, г.Казань, Академика Завойского ул., 3, А",55.75829998392533,49.23415000980447,"[55.75829998392533, 49.23415000980447]"
638,Пятерочка,340,"420141, Республика Татарстан, г.Казань, Кул Гали ул, 15В",55.75087222397587,49.23868459189917,"[55.75087222397587, 49.23868459189917]"
639,Пятерочка,341,"420141, Республика Татарстан, г.Казань, Сафиуллина ул, 5",55.75069001212282,49.22587003057166,"[55.75069001212282, 49.22587003057166]"
640,Пятерочка,342,"420141, Республика Татарстан, г.Казань, Уртак ул, 1",55.74554000317377,49.23517997806667,"[55.74554000317377, 49.23517997806667]"
641,Пятерочка,343,"420141, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 58А",55.75336334566148,49.23124185133974,"[55.75336334566148, 49.23124185133974]"
642,Пятерочка,344,"420141, Республика Татарстан, г.Казань, Юлиуса Фучика ул, 82",55.7591799999397,49.2346400158641,"[55.7591799999397, 49.2346400158641]"
643,Пятерочка,345,"420141, Республика Татарстан, г.Казань, Юлиуса Фучика ул, зд.103А",55.753872218573,49.23113500638127,"[55.753872218573, 49.23113500638127]"
644,Пятерочка,346,"420141, Республика Татарстан, г.Казань, Юлиуса Фучика ул., 105А",55.75509998284053,49.23017003071968,"[55.75509998284053, 49.23017003071968]"
645,Пятерочка,347,"421001, Республика Татарстан, г.Казань, Адоратского ул, 2",55.82084000381681,49.14789997467207,"[55.82084000381681, 49.14789997467207]"
646,Пятерочка,348,"421001, Республика Татарстан, г.Казань, Адоратского ул, 2Б",55.82134942742941,49.14745700984538,"[55.82134942742941, 49.14745700984538]"
647,Пятерочка,349,"421001, Республика Татарстан, г.Казань, Четаева ул., 10",55.82338998831034,49.14582997986386,"[55.82338998831034, 49.14582997986386]"
648,Пятерочка,350,"421001, Республика Татарстан, г.Казань, Чистопольская, 86",55.81796999826003,49.13948999212099,"[55.81796999826003, 49.13948999212099]"
649,Пятерочка,351,"421001, Республика Татарстан, г.Казань, Ямашева пр-кт, 97, п.1032",55.82517998564299,49.15287999862474,"[55.82517998564299, 49.15287999862474]"
